Substrate,id,num,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc,Score
VAMP4,IBTK,4,0.86361,0.86387,0.980929,76,0,-0.55524,0.063682337
VAMP4,KCTD21,4,0.86598,0.86623,0.980929,77,0,-0.36111,0.062492138
VAMP4,KBTBD4,4,0.87063,0.87096,0.980929,78,0,-0.18366,0.060166372
VAMP4,KCTD2,4,0.87516,0.87562,0.980929,79,0,-0.43225,0.05791254
VAMP4,NACC2,4,0.89408,0.89415,0.980929,80,0,-0.11642,0.04862362
VAMP4,KBTBD7,4,0.89605,0.89579,0.980929,81,0,-0.23671,0.047667756
VAMP4,BTBD11,4,0.89989,0.89981,0.980929,82,0,0.052437,0.045810574
VAMP4,BTBD10,4,0.90177,0.90162,0.980929,83,0,-0.17532,0.044904217
VAMP4,KLHL25,4,0.90545,0.90533,0.980929,84,0,-0.02944,0.043135527
VAMP4,KCTD9,4,0.92691,0.92608,0.980929,85,0,-0.24901,0.032962432
VAMP4,KLHL11,4,0.93271,0.93174,0.980929,86,0,-0.35992,0.030253367
VAMP4,KCTD13,4,0.93947,0.93885,0.980929,87,0,-0.07769,0.027117084
VAMP4,KEAP1,4,0.94203,0.94143,0.980929,88,0,-0.48015,0.025935266
VAMP4,SPOPL,4,0.9445,0.94384,0.980929,89,0,-0.047998,0.024798038
VAMP4,MYNN,4,0.94571,0.94502,0.980929,90,0,-0.20376,0.024242019
VAMP4,KBTBD2,4,0.96336,0.96299,0.980929,91,0,-0.35142,0.01621139
VAMP4,KLHL41,4,0.96425,0.96388,0.980929,92,0,-0.67122,0.015810352
VAMP4,KCTD1,4,0.9668,0.96647,0.980929,93,0,-0.39528,0.014663358
VAMP4,KLHL18,4,0.97075,0.9706,0.980929,94,0,-0.24598,0.012892601
VAMP4,BTBD7,4,0.99896,0.99902,0.999016,95,0,-1.2043,0.000451901
RAB11B,CUL3,4,9.03E-08,4.99E-06,0.000474,1,4,4.4076,7.044470991
RAB11B,KLHL18,4,0.0096945,0.031894,0.87043,2,2,0.70897,2.013474585
RAB11B,KLHL29,4,0.010312,0.033561,0.87043,3,4,0.97734,1.986657096
RAB11B,KLHL9,4,0.016651,0.052986,0.87043,4,3,1.3769,1.778559679
RAB11B,KLHL42,4,0.025293,0.074718,0.87043,5,3,1.3052,1.596999656
RAB11B,IBTK,4,0.026401,0.076995,0.87043,6,1,0.24296,1.578379623
RAB11B,TNFAIP1,4,0.033351,0.090897,0.87043,7,2,0.2384,1.47689114
RAB11B,KBTBD8,4,0.035564,0.095401,0.87043,8,3,1.2407,1.448989398
RAB11B,RBX1,4,0.036814,0.097848,0.87043,9,2,-0.54001,1.433986992
RAB11B,NACC1,4,0.044769,0.11311,0.87043,10,2,1.0919,1.349022606
RAB11B,KCTD18,4,0.049735,0.12272,0.87043,11,3,1.3421,1.303337878
RAB11B,KLHL13,4,0.051914,0.12719,0.87043,12,3,1.0958,1.284715507
RAB11B,KBTBD6,4,0.0523,0.12785,0.87043,13,2,1.0417,1.281498311
RAB11B,ANKFY1,4,0.053447,0.12994,0.87043,14,3,1.2982,1.272076667
RAB11B,LGALS3BP,4,0.057389,0.13744,0.87043,15,1,0.25985,1.241171343
RAB11B,LZTR1,4,0.06669,0.15485,0.88935,16,3,1.0326,1.175939283
RAB11B,KLHL25,4,0.071717,0.16439,0.88935,17,2,0.58817,1.144377886
RAB11B,GAN,4,0.075861,0.17238,0.88935,18,3,0.99824,1.119981437
RAB11B,RCBTB2,4,0.081698,0.18287,0.88935,19,3,0.95095,1.087788575
RAB11B,RCBTB1,4,0.083895,0.18723,0.88935,20,2,0.83631,1.076263922
RAB11B,KCTD14,4,0.0968,0.20991,0.949602,21,2,0.82625,1.014124643
RAB11B,KLHL14,4,0.12681,0.26074,0.956309,22,1,-0.7635,0.896846497
RAB11B,KLHL3,4,0.12712,0.26129,0.956309,23,3,0.74149,0.895786116
RAB11B,KLHL23,4,0.13194,0.26927,0.956309,24,2,0.4945,0.87962352
RAB11B,KLHL7,4,0.13229,0.26995,0.956309,25,3,0.78846,0.878472984
RAB11B,KEAP1,4,0.13942,0.2818,0.956309,26,2,0.60356,0.855674922
RAB11B,ARMC5,4,0.14593,0.29241,0.956309,27,2,-1.4058,0.835855418
RAB11B,ARIH1,4,0.14846,0.29649,0.956309,28,3,0.76166,0.828390544
RAB11B,KLHL21,4,0.15478,0.30654,0.956309,29,2,-1.0977,0.810285158
RAB11B,KBTBD11,4,0.19112,0.3462,0.956309,30,2,0.31857,0.718693863
RAB11B,KLHL22,4,0.21925,0.37225,0.956309,31,2,0.34193,0.659060398
RAB11B,KLHL6,4,0.22955,0.38195,0.956309,32,2,0.52141,0.639122703
RAB11B,GMCL1,4,0.23682,0.38928,0.956309,33,2,0.26523,0.625581623
RAB11B,KLHL4,4,0.25611,0.40726,0.956309,34,2,-0.47654,0.591573464
RAB11B,KCTD12,1,0.26,0.26019,0.956309,35,1,1.184,0.585026652
RAB11B,KCTD5,4,0.26262,0.41355,0.956309,36,2,0.50395,0.580672203
RAB11B,KLHL20,4,0.28326,0.43332,0.956309,37,2,0.53519,0.547814749
RAB11B,BTBD6,4,0.28784,0.4379,0.956309,38,2,-0.063161,0.540848854
RAB11B,KLHL28,3,0.29365,0.42815,0.956309,39,2,0.5723,0.532169995
RAB11B,KCTD10,4,0.31224,0.46256,0.956309,40,1,-6.34,0.505511462
RAB11B,RHOBTB1,4,0.32821,0.47801,0.956309,41,1,-1.9243,0.483848191
RAB11B,RHOBTB2,4,0.33422,0.48398,0.956309,42,2,0.57546,0.475967565
RAB11B,BTBD11,4,0.3389,0.48845,0.956309,43,2,0.37515,0.469928431
RAB11B,BTBD10,4,0.35164,0.50053,0.956309,44,1,-1.3889,0.453901729
RAB11B,BCL6,4,0.35301,0.50165,0.956309,45,2,0.4444,0.452212992
RAB11B,KLHL24,4,0.36692,0.51589,0.956309,46,1,-0.37833,0.435428615
RAB11B,KCTD20,4,0.37188,0.5207,0.956309,47,2,-0.66123,0.429597178
RAB11B,KCTD9,4,0.37661,0.52498,0.956309,48,2,0.37267,0.424108152
RAB11B,ZBTB16,4,0.38192,0.5302,0.956309,49,1,-0.44956,0.418027598
RAB11B,KCTD7,4,0.38608,0.53396,0.956309,50,2,-0.27029,0.413322695
RAB11B,ENC1,4,0.40978,0.55732,0.956309,51,2,0.50068,0.387449242
RAB11B,ZBTB10,4,0.41113,0.5586,0.956309,52,1,-6.6955,0.386020832
RAB11B,BTBD3,4,0.41926,0.56665,0.956309,53,2,-0.35338,0.37751657
RAB11B,BTBD2,4,0.424,0.57102,0.956309,54,2,0.15813,0.372634143
RAB11B,KLHL17,4,0.43235,0.57975,0.956309,55,1,-0.94742,0.364164537
RAB11B,BTBD7,4,0.44618,0.59242,0.956309,56,1,-0.93191,0.350489901
RAB11B,IPP,4,0.47306,0.61869,0.956309,57,1,-0.30386,0.325083773
RAB11B,KLHL12,4,0.4853,0.63121,0.956309,58,2,-0.64117,0.313989709
RAB11B,KCTD19,4,0.48613,0.63209,0.956309,59,1,-1.8529,0.313247577
RAB11B,KCTD1,4,0.48998,0.63584,0.956309,60,2,0.33806,0.309821647
RAB11B,ABTB2,4,0.49896,0.64356,0.956309,61,1,-1.0325,0.301934269
RAB11B,KBTBD3,3,0.52056,0.57417,0.956309,62,1,-5.8042,0.283529206
RAB11B,SPOPL,4,0.54788,0.664,0.956309,63,1,-2.2067,0.261314553
RAB11B,KLHL5,4,0.55953,0.66914,0.956309,64,1,0.049887,0.252176623
RAB11B,KLHL40,4,0.57095,0.6743,0.956309,65,1,-0.36649,0.243401923
RAB11B,KCTD11,4,0.58766,0.68219,0.956309,66,1,-0.79487,0.230873869
RAB11B,BTBD1,4,0.59853,0.68711,0.956309,67,1,-0.72427,0.222914077
RAB11B,RHOBTB3,4,0.61443,0.69438,0.956309,68,1,-0.34221,0.211527588
RAB11B,KCTD13,4,0.61962,0.69718,0.956309,69,1,-3.1654,0.207874573
RAB11B,BTBD9,4,0.63489,0.70465,0.956309,70,1,-1.551,0.197301513
RAB11B,SHKBP1,4,0.6593,0.71702,0.959397,71,1,-0.42089,0.180916924
RAB11B,KLHL36,4,0.72117,0.75267,0.97653,72,1,-4.223,0.141962348
RAB11B,KBTBD2,4,0.72927,0.7575,0.97653,73,1,-2.2219,0.137111652
RAB11B,KLHL26,4,0.7599,0.77756,0.97653,74,1,-0.023002,0.119243555
RAB11B,KLHL8,4,0.76713,0.78266,0.97653,75,1,-0.37965,0.115131033
RAB11B,MYNN,4,0.79769,0.80589,0.97653,76,1,-3.2277,0.098165852
RAB11B,KCTD2,4,0.81929,0.8236,0.97653,77,1,-0.50829,0.086562346
RAB11B,KCTD15,4,0.82513,0.8284,0.97653,78,1,-0.96996,0.083477623
RAB11B,IVNS1ABP,4,0.83362,0.8355,0.97653,79,1,-1.8416,0.079031874
RAB11B,KLHL2,4,0.83638,0.83778,0.97653,80,1,-0.34801,0.077596361
RAB11B,BCL6B,4,0.83911,0.84031,0.97653,81,1,-1.9044,0.076181103
RAB11B,KLHL15,4,0.8418,0.8429,0.97653,82,1,-0.05402,0.074791079
RAB11B,KCTD3,4,0.85972,0.86006,0.978173,83,0,-2.8698,0.06564297
RAB11B,KBTBD7,4,0.87382,0.87425,0.978173,84,0,-0.41542,0.058578019
RAB11B,KLHL11,4,0.91664,0.91606,0.978173,85,0,-0.57231,0.037801195
RAB11B,NACC2,4,0.92461,0.92408,0.978173,86,0,-1.1172,0.034041414
RAB11B,KCTD21,4,0.93056,0.92956,0.978173,87,0,-2.9307,0.031255619
RAB11B,KLHL32,4,0.93199,0.93104,0.978173,88,0,-0.95766,0.030588747
RAB11B,KCTD17,4,0.9334,0.93255,0.978173,89,0,-3.8905,0.029932203
RAB11B,SPOP,4,0.94012,0.93943,0.978173,90,0,-1.6346,0.026816708
RAB11B,ABTB1,4,0.95093,0.95055,0.978173,91,0,-2.7329,0.021851451
RAB11B,KLHL41,4,0.95418,0.95377,0.978173,92,0,-3.0685,0.020369691
RAB11B,KBTBD4,4,0.96297,0.9626,0.978173,93,0,-3.8641,0.016387243
RAB11B,KCTD6,4,0.96809,0.96788,0.978173,94,0,-2.4243,0.014084266
RAB11B,BTBD8,4,0.98295,0.98311,0.983107,95,0,-4.9767,0.007468573
ZFYVE21,CUL3,4,7.59E-09,4.99E-06,0.000474,1,4,2.9321,8.119855508
ZFYVE21,RBX1,4,0.00014444,0.0004644,0.022059,2,4,1.0634,3.84031252
ZFYVE21,KLHL13,4,0.0026606,0.0095825,0.303447,3,3,0.72456,2.575020413
ZFYVE21,ARIH1,4,0.0096945,0.031894,0.757472,4,2,0.1826,2.013474585
ZFYVE21,KCTD7,4,0.016955,0.053965,0.809908,5,3,0.45854,1.770702206
ZFYVE21,BCL6,4,0.017728,0.055872,0.809908,6,3,0.61762,1.751340257
ZFYVE21,ABTB1,4,0.01915,0.059677,0.809908,7,4,0.51186,1.717831222
ZFYVE21,KLHL41,4,0.029198,0.08085,0.867436,8,2,0.4352,1.534646896
ZFYVE21,KLHL9,4,0.029835,0.082178,0.867436,9,3,0.35925,1.525273958
ZFYVE21,KLHL23,4,0.039302,0.10097,0.881207,10,3,0.41137,1.405585349
ZFYVE21,ZBTB10,4,0.041922,0.10609,0.881207,11,3,0.47874,1.377558006
ZFYVE21,KLHL29,4,0.044646,0.11131,0.881207,12,3,0.29491,1.350217445
ZFYVE21,KLHL7,4,0.058209,0.13794,0.922112,13,3,0.31209,1.235009862
ZFYVE21,KLHL24,4,0.063215,0.14689,0.922112,14,3,0.40053,1.199179858
ZFYVE21,KCTD10,4,0.064939,0.1501,0.922112,15,3,0.3881,1.187494403
ZFYVE21,BTBD8,4,0.067551,0.1553,0.922112,16,1,-0.14083,1.170368217
ZFYVE21,KLHL22,4,0.081698,0.18191,0.953226,17,3,0.35902,1.087788575
ZFYVE21,KLHL15,4,0.08763,0.19307,0.953226,18,1,-0.085263,1.057347188
ZFYVE21,KCTD19,4,0.09199,0.20083,0.953226,19,3,0.27103,1.036259381
ZFYVE21,SPOP,4,0.10527,0.22387,0.953226,20,3,0.36716,0.977695377
ZFYVE21,KLHL4,4,0.10759,0.22796,0.953226,21,3,0.24365,0.968228092
ZFYVE21,BTBD11,4,0.11714,0.24425,0.953226,22,2,0.11833,0.93129478
ZFYVE21,KCTD20,4,0.121,0.25084,0.953226,23,3,0.27122,0.91721463
ZFYVE21,KCTD17,4,0.13229,0.26975,0.953226,24,3,0.31658,0.878472984
ZFYVE21,KCTD14,4,0.13757,0.27831,0.953226,25,3,0.29596,0.861476263
ZFYVE21,RHOBTB2,4,0.14593,0.29234,0.953226,26,2,-0.24172,0.835855418
ZFYVE21,RHOBTB1,4,0.15478,0.30315,0.953226,27,2,-0.013122,0.810285158
ZFYVE21,KLHL6,4,0.16265,0.31105,0.953226,28,2,0.047144,0.788745932
ZFYVE21,IBTK,4,0.16664,0.31504,0.953226,29,2,0.056458,0.778220743
ZFYVE21,BTBD9,4,0.18321,0.33139,0.953226,30,2,0.063883,0.737050825
ZFYVE21,LGALS3BP,4,0.18697,0.33538,0.953226,31,2,-0.1734,0.728228072
ZFYVE21,KCTD21,4,0.19233,0.34025,0.953226,32,1,-0.52609,0.715952968
ZFYVE21,BCL6B,4,0.1995,0.34722,0.953226,33,2,0.30555,0.7000571
ZFYVE21,KLHL21,4,0.20372,0.35119,0.953226,34,2,0.038694,0.690966332
ZFYVE21,KCTD18,4,0.21925,0.36593,0.965647,35,1,-0.18598,0.659060398
ZFYVE21,NACC1,4,0.27107,0.41673,0.990417,36,1,-0.16768,0.566918544
ZFYVE21,KBTBD3,3,0.27746,0.40787,0.990417,37,1,-0.080018,0.556799618
ZFYVE21,KCTD12,1,0.29467,0.29526,0.953226,38,1,0.32068,0.530664077
ZFYVE21,SHKBP1,4,0.29599,0.442,0.990417,39,1,-0.51058,0.528722961
ZFYVE21,KLHL5,4,0.30627,0.45267,0.990417,40,2,0.15528,0.513895541
ZFYVE21,ABTB2,4,0.3109,0.45742,0.990417,41,2,-0.18467,0.507379278
ZFYVE21,BTBD7,4,0.31555,0.46219,0.990417,42,2,0.18275,0.500931815
ZFYVE21,NACC2,4,0.3202,0.46654,0.990417,43,2,0.041831,0.494578672
ZFYVE21,KLHL40,4,0.33422,0.48049,0.990417,44,2,0.20173,0.475967565
ZFYVE21,ARMC5,4,0.35301,0.49861,0.990417,45,2,0.11877,0.452212992
ZFYVE21,KCTD9,4,0.36244,0.50852,0.990417,46,2,-0.20445,0.440763878
ZFYVE21,GAN,4,0.37188,0.51812,0.990417,47,2,0.17111,0.429597178
ZFYVE21,MYNN,4,0.38192,0.52784,0.990417,48,1,-0.13054,0.418027598
ZFYVE21,KCTD1,4,0.38608,0.53171,0.990417,49,2,-0.024394,0.413322695
ZFYVE21,KCTD11,4,0.39666,0.5425,0.990417,50,1,-0.0075639,0.401581592
ZFYVE21,KLHL28,3,0.39879,0.49646,0.990417,51,1,-0.13886,0.399255741
ZFYVE21,BTBD2,4,0.40978,0.55556,0.990417,52,2,-0.044783,0.387449242
ZFYVE21,KLHL14,4,0.41452,0.56028,0.990417,53,2,0.15952,0.382454511
ZFYVE21,IPP,4,0.42534,0.57114,0.990417,54,1,-0.22514,0.371263773
ZFYVE21,ENC1,4,0.43347,0.57954,0.990417,55,2,0.051428,0.363040954
ZFYVE21,KBTBD6,4,0.4382,0.5841,0.990417,56,2,0.12775,0.358327627
ZFYVE21,BTBD6,4,0.51154,0.63854,0.990417,57,1,-0.47197,0.291120401
ZFYVE21,ANKFY1,4,0.59312,0.67603,0.990417,58,1,-0.29071,0.226857431
ZFYVE21,RCBTB2,4,0.63987,0.69959,0.990417,59,1,-0.066917,0.193908251
ZFYVE21,KBTBD4,4,0.6593,0.71008,0.990417,60,1,0.12445,0.180916924
ZFYVE21,KCTD6,4,0.66871,0.71513,0.990417,61,1,-0.26254,0.174762182
ZFYVE21,KBTBD11,4,0.68247,0.72292,0.990417,62,1,-0.097033,0.165916435
ZFYVE21,GMCL1,4,0.69579,0.73096,0.990417,63,1,0.00047735,0.157521817
ZFYVE21,KLHL11,4,0.70013,0.73416,0.990417,64,1,-0.076258,0.154821313
ZFYVE21,KCTD15,4,0.76713,0.77915,0.990417,65,1,0.079878,0.115131033
ZFYVE21,KCTD3,4,0.78111,0.78941,0.990417,66,1,-0.14675,0.107287802
ZFYVE21,KLHL12,4,0.7845,0.79211,0.990417,67,1,0.038437,0.105407052
ZFYVE21,KLHL8,4,0.80088,0.80594,0.990417,68,1,0.12846,0.096432552
ZFYVE21,KLHL32,4,0.8133,0.81681,0.990417,69,1,-0.31141,0.089749228
ZFYVE21,KLHL17,4,0.82513,0.82711,0.990417,70,1,0.08967,0.083477623
ZFYVE21,SPOPL,4,0.83083,0.83215,0.990417,71,1,-0.39658,0.08048783
ZFYVE21,IVNS1ABP,4,0.83638,0.83692,0.990417,72,1,-0.30578,0.077596361
ZFYVE21,KBTBD8,4,0.83911,0.83958,0.990417,73,1,-0.84522,0.076181103
ZFYVE21,KLHL36,4,0.84709,0.84759,0.990417,74,0,-0.14381,0.072070445
ZFYVE21,KLHL26,4,0.84968,0.85004,0.990417,75,0,-0.47675,0.070744604
ZFYVE21,TNFAIP1,4,0.85972,0.86006,0.990417,76,0,-0.14997,0.06564297
ZFYVE21,KLHL25,4,0.86924,0.86958,0.990417,77,0,-0.23899,0.060860297
ZFYVE21,KEAP1,4,0.87606,0.87656,0.990417,78,0,0.04354,0.057466149
ZFYVE21,KCTD13,4,0.87828,0.87849,0.990417,79,0,-0.3713,0.056367007
ZFYVE21,LZTR1,4,0.88046,0.88073,0.990417,80,0,-0.53023,0.05529037
ZFYVE21,KLHL3,4,0.88261,0.88279,0.990417,81,0,-0.2034,0.054231156
ZFYVE21,KLHL2,4,0.89493,0.89487,0.990417,82,0,-0.48102,0.048210933
ZFYVE21,RHOBTB3,4,0.89881,0.89883,0.990417,83,0,-0.34098,0.046332104
ZFYVE21,KLHL18,4,0.90072,0.90054,0.990417,84,0,-0.22052,0.045410194
ZFYVE21,KLHL20,4,0.90443,0.90428,0.990417,85,0,-0.08413,0.043625041
ZFYVE21,KBTBD2,4,0.90982,0.90961,0.990417,86,0,-0.16302,0.041044521
ZFYVE21,ZBTB16,4,0.91664,0.91606,0.990417,87,0,-0.10499,0.037801195
ZFYVE21,KLHL42,4,0.9334,0.93255,0.990417,88,0,-0.27073,0.029932203
ZFYVE21,KCTD5,4,0.94141,0.94068,0.990417,89,0,-0.3387,0.026221193
ZFYVE21,RCBTB1,4,0.95523,0.9549,0.990417,90,0,-0.33511,0.019892047
ZFYVE21,KBTBD7,4,0.96809,0.96788,0.990417,91,0,-0.58187,0.014084266
ZFYVE21,BTBD1,4,0.98139,0.98143,0.990417,92,0,-0.32207,0.008158372
ZFYVE21,BTBD10,4,0.98621,0.98624,0.990417,93,0,-1.3887,0.006030598
ZFYVE21,KCTD2,4,0.98934,0.98931,0.990417,94,0,-0.93902,0.004654432
ZFYVE21,BTBD3,4,0.99036,0.99042,0.990417,95,0,-0.42416,0.004206909
CAMK2B,CUL3,4,7.51E-09,4.99E-06,0.000237,1,4,3.9923,8.124481521
CAMK2B,KLHL13,4,2.89E-06,4.99E-06,0.000237,2,4,1.3133,5.539417849
CAMK2B,RBX1,4,0.0001962,0.00067412,0.021347,3,4,1.4518,3.707300997
CAMK2B,ARIH1,4,0.00062176,0.0024518,0.058231,4,3,0.93749,3.206377221
CAMK2B,KLHL9,4,0.001752,0.0066563,0.126471,5,2,0.70206,2.756465898
CAMK2B,KLHL8,4,0.0066816,0.022446,0.355392,6,4,0.87932,2.175119527
CAMK2B,GMCL1,4,0.027777,0.084715,0.963467,7,4,0.22481,1.556314661
CAMK2B,BTBD1,4,0.033183,0.095641,0.963467,8,2,0.47988,1.479084353
CAMK2B,SPOP,4,0.039011,0.10689,0.963467,9,3,0.40963,1.408812917
CAMK2B,KLHL2,4,0.045707,0.11936,0.963467,10,3,0.50966,1.340017283
CAMK2B,BCL6B,4,0.053055,0.13334,0.963467,11,3,0.65292,1.275273681
CAMK2B,KLHL15,4,0.054648,0.13652,0.963467,12,2,0.12351,1.262425728
CAMK2B,ZBTB10,4,0.087405,0.19636,0.963467,13,2,-0.046913,1.058463723
CAMK2B,BTBD8,4,0.089231,0.19947,0.963467,14,3,0.54046,1.04948424
CAMK2B,ZBTB16,4,0.091331,0.20317,0.963467,15,3,0.45915,1.039381787
CAMK2B,IBTK,4,0.093061,0.20593,0.963467,16,2,0.44823,1.031232285
CAMK2B,KCTD11,4,0.097298,0.21317,0.963467,17,2,0.081231,1.011896087
CAMK2B,ENC1,4,0.097802,0.21393,0.963467,18,3,0.41038,1.009652264
CAMK2B,KLHL24,4,0.11874,0.24889,0.963467,19,3,0.2548,0.925402955
CAMK2B,KLHL29,4,0.12766,0.26356,0.963467,20,2,-0.015298,0.89394516
CAMK2B,KLHL6,4,0.13133,0.26958,0.963467,21,2,0.25922,0.881636056
CAMK2B,KBTBD6,4,0.15407,0.30599,0.963467,22,3,0.33624,0.812281917
CAMK2B,RHOBTB1,4,0.15798,0.31231,0.963467,23,2,-0.23025,0.801397891
CAMK2B,KBTBD7,4,0.16191,0.31912,0.963467,24,2,0.38702,0.790726327
CAMK2B,BCL6,4,0.16451,0.32301,0.963467,25,3,0.34433,0.783807698
CAMK2B,NACC1,4,0.16987,0.33183,0.963467,26,2,0.059228,0.769883313
CAMK2B,KLHL7,4,0.17357,0.33752,0.963467,27,2,0.18014,0.760525337
CAMK2B,KCTD20,4,0.19186,0.36466,0.963467,28,2,-0.11082,0.71701556
CAMK2B,BTBD7,4,0.19861,0.37067,0.963467,29,2,0.34614,0.701998889
CAMK2B,SPOPL,4,0.22752,0.39582,0.963467,30,1,-0.32124,0.642980421
CAMK2B,KCTD12,1,0.23271,0.23266,0.963467,31,1,0.51664,0.633184954
CAMK2B,RCBTB1,4,0.23729,0.40512,0.963467,32,2,0.042763,0.624720564
CAMK2B,KLHL11,4,0.25349,0.41899,0.963467,33,2,-0.050457,0.596039169
CAMK2B,KCTD13,4,0.26199,0.42697,0.963467,34,1,-0.13344,0.581715285
CAMK2B,GAN,4,0.27043,0.43445,0.963467,35,1,-0.22325,0.567945132
CAMK2B,KCTD2,4,0.27752,0.44119,0.963467,36,2,0.09729,0.556705713
CAMK2B,SHKBP1,4,0.28207,0.4451,0.963467,37,2,0.19131,0.549643101
CAMK2B,KLHL25,4,0.2953,0.45768,0.963467,38,2,-0.47216,0.529736553
CAMK2B,BTBD3,4,0.30344,0.46562,0.963467,39,2,0.13959,0.51792717
CAMK2B,LGALS3BP,4,0.31152,0.47325,0.963467,40,2,0.089048,0.506514066
CAMK2B,KLHL42,4,0.31888,0.47994,0.963467,41,2,0.064446,0.496372719
CAMK2B,MYNN,4,0.35851,0.5158,0.963467,42,1,0.14689,0.445498726
CAMK2B,BTBD2,4,0.3661,0.52331,0.963467,43,1,0.055849,0.436400271
CAMK2B,KLHL26,4,0.37041,0.52716,0.963467,44,2,0.15044,0.431317297
CAMK2B,KLHL3,4,0.38108,0.53672,0.963467,45,1,-0.18124,0.418983843
CAMK2B,KLHL12,4,0.38847,0.54342,0.963467,46,1,-0.080908,0.410642514
CAMK2B,BTBD11,4,0.38929,0.5443,0.963467,47,2,0.072351,0.409726752
CAMK2B,KLHL41,4,0.41292,0.56587,0.963467,48,2,-0.53189,0.384134081
CAMK2B,KEAP1,4,0.41765,0.57012,0.963467,49,2,0.073815,0.379187514
CAMK2B,KBTBD4,4,0.42444,0.57655,0.963467,50,1,0.11041,0.372183694
CAMK2B,TNFAIP1,4,0.43143,0.58329,0.963467,51,2,0.039569,0.365089659
CAMK2B,KCTD9,4,0.43183,0.58371,0.963467,52,2,-0.12582,0.36468719
CAMK2B,BTBD10,4,0.43655,0.58803,0.963467,53,2,-0.34792,0.359966007
CAMK2B,KLHL20,4,0.4648,0.61342,0.963467,54,2,0.046898,0.332733881
CAMK2B,KLHL36,4,0.47886,0.62634,0.963467,55,2,0.12264,0.319791439
CAMK2B,KCTD19,4,0.48354,0.6311,0.963467,56,2,0.01233,0.315567594
CAMK2B,KCTD18,4,0.5068,0.65321,0.963467,57,2,-0.12861,0.295163394
CAMK2B,ABTB2,4,0.52286,0.66829,0.963467,58,1,-0.73228,0.281614581
CAMK2B,KCTD6,4,0.52526,0.67031,0.963467,59,2,0.072145,0.279625671
CAMK2B,KCTD7,4,0.53443,0.67884,0.963467,60,2,0.066433,0.272109171
CAMK2B,IVNS1ABP,4,0.54092,0.68502,0.963467,61,1,-0.17335,0.266866961
CAMK2B,KLHL5,4,0.58657,0.70376,0.963467,62,1,-0.19498,0.231680153
CAMK2B,LZTR1,4,0.59203,0.70607,0.963467,63,1,-0.276,0.227656286
CAMK2B,BTBD9,4,0.60278,0.71031,0.963467,64,1,-0.50401,0.219841166
CAMK2B,KLHL14,4,0.61851,0.71662,0.963467,65,1,-0.2875,0.208653274
CAMK2B,KBTBD3,3,0.65973,0.6804,0.963467,66,1,-0.061461,0.180633767
CAMK2B,KCTD10,4,0.66291,0.73626,0.963467,67,1,-0.99958,0.17854543
CAMK2B,KLHL17,4,0.67681,0.74292,0.963467,68,1,-0.12781,0.169533233
CAMK2B,BTBD6,4,0.68583,0.7471,0.963467,69,1,-0.0042834,0.163783522
CAMK2B,KBTBD2,4,0.69467,0.75152,0.963467,70,1,-0.62321,0.158221456
CAMK2B,KCTD17,4,0.70757,0.75885,0.963467,71,1,-0.022671,0.150230589
CAMK2B,RHOBTB2,4,0.71593,0.76316,0.963467,72,1,-0.53752,0.145129439
CAMK2B,KLHL18,4,0.72005,0.76546,0.963467,73,1,-0.61181,0.142637345
CAMK2B,NACC2,4,0.72412,0.76773,0.963467,74,1,-0.10271,0.140189457
CAMK2B,KLHL23,4,0.74382,0.77861,0.963467,75,1,0.049787,0.128532148
CAMK2B,KBTBD8,4,0.75512,0.78518,0.963467,76,1,0.11865,0.121984027
CAMK2B,IPP,4,0.79663,0.81234,0.963467,77,1,-0.18207,0.098743343
CAMK2B,KCTD1,4,0.79983,0.8145,0.963467,78,1,-0.50688,0.09700231
CAMK2B,ARMC5,4,0.81528,0.8261,0.963467,79,1,-0.59711,0.088693211
CAMK2B,KBTBD11,4,0.83262,0.83844,0.963467,80,1,0.037181,0.079553161
CAMK2B,ABTB1,4,0.83538,0.84056,0.963467,81,1,-0.5289,0.078115926
CAMK2B,KCTD15,4,0.84348,0.84719,0.963467,82,1,-0.087574,0.073925211
CAMK2B,KLHL21,4,0.85127,0.85365,0.963467,83,1,-0.21027,0.069932672
CAMK2B,KLHL22,4,0.8538,0.85607,0.963467,84,1,-0.068022,0.06864385
CAMK2B,RCBTB2,4,0.87957,0.87977,0.963467,85,0,-0.78222,0.055729592
CAMK2B,ANKFY1,4,0.89008,0.89029,0.963467,86,0,0.17124,0.050570957
CAMK2B,KCTD21,4,0.90545,0.90533,0.963467,87,0,-0.0097145,0.043135527
CAMK2B,KCTD3,4,0.90902,0.9088,0.963467,88,0,-0.064661,0.041426561
CAMK2B,RHOBTB3,4,0.92232,0.92181,0.963467,89,0,-0.25757,0.035118374
CAMK2B,KLHL40,4,0.92541,0.92473,0.963467,90,0,-0.83464,0.033665812
CAMK2B,KCTD14,4,0.93271,0.93174,0.963467,91,0,-0.21687,0.030253367
CAMK2B,KLHL4,4,0.94571,0.94502,0.963467,92,0,-0.081939,0.024242019
CAMK2B,KCTD5,4,0.95145,0.95114,0.963467,93,0,-0.66702,0.02161403
CAMK2B,KLHL32,4,0.95361,0.95333,0.963467,94,0,-0.62966,0.020629203
CAMK2B,KLHL28,4,0.99332,0.9933,0.993304,95,0,-1.912,0.00291082
